INDEX,YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW,VV,Cl,A,Cm,A.1,Ch,A.2,Dl,Dm,Dh,TC,h,c,a,Ht,RF,EVP,DW,P,H,WAT,Rain,Season,Temp_Humidity,Pressure_Diff
42071,2004,3,84,18,981.6,1008.4,20.8,16.6,13.5,63.0,15.5,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,1310.4,26.799999999999955
42071,2019,2,36,11,992.8,1020.0,19.6,13.4,7.5,46.0,10.4,29,10.0,  ,95.0,4,2,3,3,0,0,9,9,0,5.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,0,901.6,27.200000000000045
42071,1982,2,24,7,987.1,1014.6,15.4,12.7,10.5,72.0,12.7,0,0.0,  ,94.0,5,3,7,4,0,0,9,9,0,7.0,6,6,663,6,3.0,30,0.3,   ,  , ,1,0,1108.8,27.5
42071,1979,5,36,17,978.2,1003.6,35.6,21.2,11.4,23.0,13.5,32,14.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,818.8000000000001,25.399999999999977
42071,1976,5,72,19,976.3,1002.4,26.8,21.4,18.3,60.0,21.0,9,10.0,  ,96.0,5,1,2,4,0,0,9,9,0,5.0,9,6,961,6,1.0,40,0.0,   ,  , ,1,1,1608.0,26.100000000000023
42071,1991,5,12,22,980.0,1006.3,26.6,20.2,16.2,53.0,18.4,2,4.0,1,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.8,22,  , ,0,1,1409.8000000000002,26.299999999999955
42071,2002,12,72,8,992.2,1020.3,10.2,8.8,7.3,82.0,10.2,32,6.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,836.4,28.09999999999991
42071,2013,2,24,2,991.8,1019.0,19.2,15.0,11.6,61.0,13.7,0,0.0,  ,95.0,4,2,3,4,0,0,9,9,0,4.0,6,6,661,6,1.0,40,0.0,   ,  , ,1,0,1171.2,27.200000000000045
42071,1989,6,48,5,971.5,996.8,35.4,26.8,23.0,49.0,28.1,11,6.0,7,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,50,  , ,0,2,1734.6,25.299999999999955
42071,1988,8,36,2,971.2,996.9,30.4,27.0,25.6,76.0,32.8,9,10.0,  ,96.0,4,7,0,0,0,0,9,0,0,7.0,4,6,463,6,3.0,20,0.0,   ,  , ,1,2,2310.4,25.699999999999932
42071,2002,4,60,10,978.1,1004.4,25.6,18.6,13.8,48.0,15.8,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,1228.8000000000002,26.299999999999955
42071,2003,3,72,18,987.7,1014.7,19.0,16.0,13.8,72.0,15.8,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,1368.0,27.0
42071,1997,4,60,28,980.2,1011.0,25.2,18.6,14.1,50.0,16.1,14,14.0,  ,96.0,9,6,7,1,0,0,9,9,0,7.0,5,9,592,9,2.0,35,0.0,   ,  , ,1,1,1260.0,30.799999999999955
42071,2000,11,60,15,987.1,1014.6,15.6,12.6,9.9,68.0,12.2,0,0.0,  ,96.0,0,0,0,0,2,3,0,0,9,3.0,9,0,903,0,3.0,70,0.0,   ,  , ,1,3,1060.8,27.5
42071,2011,1,60,28,988.6,1016.7,10.8,9.2,7.5,80.0,10.4,0,0.0,  ,95.0,5,2,0,0,0,0,9,0,0,2.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,0,864.0,28.100000000000023
42071,1975,8,48,7,969.9,995.4,32.8,27.8,25.8,67.0,33.2,0,0.0,  ,97.0,4,4,0,0,0,0,9,0,0,4.0,5,8,582,8,2.0,30,0.0,17,  , ,1,2,2197.6,25.5
42071,1984,8,36,5,973.7,999.2,32.2,28.6,26.9,69.0,35.4,5,6.0,  ,96.0,8,5,0,0,0,0,9,0,0,5.0,5,6,562,6,2.0,30,0.0,   ,  , ,1,2,2221.8,25.5
42071,2017,1,12,25,991.3,1019.0,13.1,13.1,13.1,100.0,15.1,99,4.0,  ,96.0,4,4,2,4, , ,9,9, ,8.0,5,6,564,6,4.0,30,1.6,   ,  , ,1,0,1310.0,27.700000000000045
42071,2004,6,72,21,971.5,997.5,28.0,24.4,22.7,73.0,27.6,5,10.0,  ,95.0,6,3,0,0,0,0,9,0,0,3.0,6,8,683,8,3.0,40,0.0,   ,  , ,1,2,2044.0,26.0
42071,1992,5,72,15,976.1,1002.2,27.6,21.4,17.8,55.0,20.4,0,0.0,  ,96.0,8,4,3,1,0,0,9,9,0,5.0,6,6,661,6,1.0,35,0.0,   ,  , ,1,1,1518.0,26.100000000000023
42071,1988,2,84,12,985.6,1013.6,9.6,8.2,6.6,81.0,9.7,0,0.0,  ,96.0,4,2,7,4,0,0,9,9,0,6.0,6,8,682,8,2.0,40,0.0,   ,  , ,1,0,777.6,28.0
42071,2010,10,24,10,977.0,1002.8,30.4,26.2,24.4,70.0,30.5,20,8.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,2128.0,25.799999999999955
42071,2019,4,24,6,983.1,1008.9,32.6,24.6,20.7,50.0,24.4,99,4.0,  ,95.0,4,2,0,0,0,0,9,0,0,2.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,1,1630.0,25.799999999999955
42071,2022,8,12,18,976.0,1001.8,29.8,27.0,25.9,80.0,33.3,0,0.0,5,96.0,4,2,7,4,0,0,9,9,0,6.0,5,6,561,6,1.0,30,0.0,   ,  , ,1,2,2384.0,25.799999999999955
42071,2017,3,60,15,987.4,1014.9,15.8,13.8,12.2,79.0,14.2,99,4.0,  ,95.0,4,3,7,4,0,0,9,9,0,7.0,5,6,562,6,2.0,30,0.0,   ,  , ,1,1,1248.2,27.5
42071,1979,11,12,20,984.9,1012.9,9.4,8.2,6.8,84.0,9.9,32,4.0,1,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,15,  , ,0,3,789.6,28.0
42071,1991,10,0,11,981.0,1008.3,16.0,15.2,14.6,91.0,16.6,32,4.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1456.0,27.299999999999955
42071,1982,7,36,3,971.4,996.4,39.6,24.0,15.0,24.0,17.0,27,12.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,950.4000000000001,25.0
42071,2013,12,24,11,989.1,1016.1,19.0,17.2,16.1,83.0,18.3,99,4.0,  ,94.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,1577.0,27.0
42071,2009,6,72,8,973.4,999.1,31.4,23.6,19.6,49.0,22.8,32,12.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,1538.6,25.700000000000045
42071,1976,5,12,9,980.2,1006.3,28.6,19.6,13.5,39.0,15.5,34,10.0,  ,96.0,0,0,0,0,1,1,0,0,9,1.0,9,0,901,0,1.0,70,0.0,32,  , ,1,1,1115.4,26.09999999999991
42071,2000,5,0,8,980.2,1006.9,21.2,19.6,18.7,85.0,21.6,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,1802.0,26.699999999999932
42071,1976,10,36,9,982.4,1008.3,31.8,22.4,17.0,41.0,19.4,32,8.0,  ,97.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1303.8,25.899999999999977
42071,1985,11,60,13,987.8,1015.2,16.6,15.0,13.8,83.0,15.8,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1377.8000000000002,27.40000000000009
42071,1989,8,72,12,973.6,999.7,26.6,25.4,24.9,90.0,31.5,0,0.0,  ,96.0,5,2,0,0,0,0,9,0,0,2.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,2,2394.0,26.100000000000023
42071,1979,12,84,2,990.5,1018.3,12.2,11.2,10.3,88.0,12.5,0,0.0,  ,95.0,0,0,0,0,4,3,0,0,9,3.0,9,0,903,0,3.0,70,0.0,   ,  , ,1,0,1073.6,27.799999999999955
42071,1979,1,84,12,989.2,1017.5,7.2,6.6,5.9,91.0,9.3,0,0.0,  ,96.0,0,0,0,0,2,3,0,0,9,3.0,9,0,903,0,3.0,70,0.0,   ,  , ,1,0,655.2,28.299999999999955
42071,1978,12,36,12,990.8,1017.7,23.0,16.0,10.3,45.0,12.5,34,4.0,  ,96.0,0,0,0,0,1,2,0,0,0,2.0,9,0,902,0,2.0,70,0.0,   ,  , ,1,0,1035.0,26.90000000000009
42071,1981,2,48,10,988.1,1015.2,20.0,14.2,9.0,49.0,11.5,0,0.0,4,96.0,0,0,7,3,4,4,0,9,9,7.0,9,4,942,4,2.0,62,0.0,5,  , ,1,0,980.0,27.100000000000023
42071,2018,8,24,5,971.0,996.4,33.6,27.8,25.5,63.0,32.6,99,4.0,  ,95.0,0,0,3,3,0,0,0,9,0,3.0,9,3,933,3,3.0,59,0.0,   ,  , ,1,2,2116.8,25.399999999999977
42071,1990,1,48,23,987.8,1014.8,22.0,16.8,13.0,56.0,15.0,27,8.0,4,96.0,1,1,3,1,1,1,9,9,9,3.0,6,8,681,8,1.0,40,0.0,12,  , ,1,0,1232.0,27.0
42071,1986,8,48,1,973.4,999.0,32.2,27.8,26.1,70.0,33.8,0,0.0,2,96.0,4,3,3,4,0,0,9,9,0,7.0,6,6,663,6,3.0,35,0.0,   ,  , ,1,2,2254.0,25.600000000000023
42071,1997,5,72,26,974.9,1000.9,27.6,20.8,16.7,51.0,19.0,36,6.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,1407.6000000000001,26.0
42071,1999,10,60,29,981.0,1007.7,21.2,19.4,18.3,84.0,21.0,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1780.8,26.700000000000045
42071,1988,2,12,18,991.4,1019.4,11.6,10.0,8.4,81.0,11.0,0,0.0,0,95.0,5,2,7,5,0,0,9,9,0,7.0,6,6,662,6,2.0,40,0.0,6,  , ,1,0,939.6,28.0
42071,2014,10,12,17,988.6,1015.7,19.0,18.2,17.7,92.0,20.2,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1748.0,27.100000000000023
42071,2009,10,12,15,987.0,1014.0,22.0,18.0,15.3,66.0,17.4,0,0.0,  ,94.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1452.0,27.0
42071,2019,4,72,19,982.6,1009.4,21.2,18.8,17.3,78.0,19.7,0,0.0,  ,95.0,0,0,3,2,0,0,0,9,0,2.0,9,3,932,3,2.0,60,0.0,   ,  , ,1,1,1653.6,26.799999999999955
42071,2013,4,48,15,976.4,1002.0,34.2,21.4,13.1,28.0,15.1,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,957.6000000000001,25.600000000000023
42071,2002,8,36,22,977.3,1003.0,32.0,27.4,23.5,69.0,32.6,11,10.0,  ,96.0,4,2,3,3,0,0,9,9,0,5.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,2,2208.0,25.700000000000045
42071,1997,4,36,12,983.4,1009.5,29.4,21.0,15.9,44.0,18.1,32,12.0,  ,96.0,5,2,3,4,0,0,9,9,0,6.0,6,6,662,6,2.0,35,0.0,   ,  , ,1,1,1293.6,26.100000000000023
42071,1996,10,60,29,981.2,1008.2,19.0,16.4,14.5,75.0,16.5,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1425.0,27.0
42071,1978,3,0,21,984.5,1012.6,8.6,8.4,8.2,97.0,10.9,2,6.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,834.1999999999999,28.100000000000023
42071,2009,6,0,10,973.7,1000.0,24.0,21.4,20.0,78.0,23.4,7,4.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,1872.0,26.299999999999955
42071,1988,1,84,30,988.0,1016.3,7.4,6.4,5.1,96.0,8.8,0,0.0,  ,96.0,0,0,0,0,1,1,0,0,9,1.0,9,0,901,0,1.0,70,0.0,   ,  , ,1,0,710.4000000000001,28.299999999999955
42071,2000,10,0,22,978.5,1005.4,18.2,16.8,15.9,86.0,18.1,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1565.2,26.899999999999977
42071,1985,6,84,17,966.7,992.6,26.4,22.2,20.0,68.0,23.4,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,1795.1999999999998,25.899999999999977
42071,1993,12,24,13,990.6,1017.9,18.4,13.6,9.3,55.0,11.7,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,1011.9999999999999,27.299999999999955
42071,2014,1,0,8,990.6,1019.6,5.4,4.8,4.0,92.0,9.0,0,0.0,  ,95.0,4,3,3,3,0,0,9,9,0,6.0,6,6,663,6,3.0,40,0.0,   ,  , ,1,0,496.8,29.0
42071,1997,3,24,4,989.9,1016.9,21.6,15.0,9.3,45.0,11.7,23,6.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,972.0000000000001,27.0
42071,2018,9,72,19,978.0,1004.2,26.2,24.2,23.3,84.0,28.6,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,2200.7999999999997,26.200000000000045
42071,1984,6,36,15,966.9,992.1,34.6,28.6,26.3,62.0,34.3,14,14.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,2145.2000000000003,25.200000000000045
42071,1981,12,24,11,993.4,1021.1,16.0,10.6,4.6,46.0,8.5,0,0.0,  ,94.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,736.0,27.700000000000045
42071,2007,11,48,21,987.3,1014.0,23.4,16.6,11.3,46.0,13.4,0,0.0,3,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1076.3999999999999,26.700000000000045
42071,2022,7,60,3,971.5,997.2,31.6,28.4,27.2,78.0,36.1,0,0.0,  ,95.0,0,0,3,3,0,0,0,9,0,3.0,9,3,933,3,3.0,59,0.0,   ,  , ,1,2,2464.8,25.700000000000045
42071,1998,10,12,6,984.0,1010.7,22.6,21.2,20.4,88.0,24.0,0,0.0,0,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,12,  , ,0,3,1988.8000000000002,26.700000000000045
42071,1990,4,12,27,979.1,1005.4,27.0,20.4,16.4,52.0,18.6,0,0.0,2,96.0,0,0,0,0,2,2,0,0,9,2.0,9,0,902,0,2.0,70,0.0,32,  , ,1,1,1404.0,26.299999999999955
42071,1982,12,60,14,990.6,1018.2,14.2,11.8,9.6,74.0,11.9,27,4.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,1050.8,27.600000000000023
42071,1991,11,72,22,992.4,1020.5,10.6,9.4,8.1,85.0,10.8,0,0.0,  ,96.0,0,0,0,0,1,2,0,0,9,2.0,9,0,902,0,2.0,70,0.0,   ,  , ,1,3,901.0,28.100000000000023
42071,2015,11,72,25,987.6,1015.1,15.2,12.0,9.0,66.0,11.5,0,0.0,  ,96.0,4,3,7,4,0,0,9,9,0,7.0,6,6,663,6,3.0,40,0.0,   ,  , ,1,3,1003.1999999999999,27.5
42071,2012,8,48,14,971.7,997.5,29.8,27.8,26.9,85.0,35.4,27,6.0,  ,96.0,4,3,7,6,0,0,9,9,0,6.0,6,6,663,6,3.0,40,33.6,   ,  , ,1,2,2533.0,25.799999999999955
42071,1989,9,12,3,979.2,1005.5,26.8,24.4,23.3,81.0,28.6,0,0.0,1,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,17,  , ,0,2,2170.8,26.299999999999955
42071,2017,11,48,12,983.9,1010.7,21.8,17.8,15.1,66.0,17.1,99,4.0,  ,95.0,0,0,3,4,0,0,0,9,0,4.0,9,3,934,3,4.0,60,0.0,   ,  , ,1,3,1438.8,26.800000000000068
42071,2014,4,12,24,982.2,1008.6,25.4,19.4,15.5,54.0,17.6,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,1371.6,26.399999999999977
42071,1989,7,60,15,975.3,1001.3,28.6,25.4,24.0,76.0,29.8,0,0.0,  ,96.0,5,1,0,0,2,4,9,0,9,5.0,6,6,661,6,1.0,40,0.0,   ,  , ,1,2,2173.6,26.0
42071,2006,11,72,25,986.9,1014.5,14.0,13.0,12.2,89.0,14.2,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1246.0,27.600000000000023
42071,2019,3,60,14,990.9,1018.5,15.0,13.2,11.7,80.0,13.7,0,0.0,  ,96.0,0,0,3,3,0,0,0,9,0,3.0,9,3,933,3,3.0,60,0.0,   ,  , ,1,1,1200.0,27.600000000000023
42071,1995,9,48,2,971.1,996.5,33.2,28.6,26.9,69.0,35.5,32,4.0,2,96.0,4,2,3,4,0,0,9,9,0,6.0,6,6,662,6,2.0,40,0.0,10,  , ,1,2,2290.8,25.399999999999977
42071,1978,9,48,7,976.2,1001.8,32.4,27.4,25.4,67.0,32.4,23,6.0,4,96.0,2,2,3,1,0,0,9,9,0,3.0,5,8,582,8,2.0,30,0.0,13,  , ,1,2,2170.7999999999997,25.59999999999991
42071,1989,2,60,13,985.5,1013.1,13.6,11.6,9.7,77.0,12.0,0,0.0,  ,96.0,0,0,3,2,1,4,0,9,9,6.0,9,3,932,3,2.0,60,0.0,   ,  , ,1,0,1047.2,27.600000000000023
42071,1995,12,24,4,991.7,1019.1,17.4,12.0,6.5,49.0,9.7,27,10.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,852.5999999999999,27.399999999999977
42071,2002,11,12,14,986.9,1014.6,13.0,12.4,11.9,93.0,13.9,0,0.0,0,94.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,8,  , ,0,3,1209.0,27.700000000000045
42071,1975,12,60,20,994.0,1022.2,9.4,6.6,2.9,64.0,7.5,32,4.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,601.6,28.200000000000045
42071,1981,6,24,7,970.5,995.3,40.6,24.0,14.2,21.0,16.2,18,4.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,852.6,24.799999999999955
42071,2015,2,60,5,990.7,1018.6,12.0,10.8,9.6,86.0,11.9,0,0.0,  ,95.0,0,0,3,2,0,0,0,9,0,2.0,9,3,932,3,2.0,60,0.0,   ,  , ,1,0,1032.0,27.899999999999977
42071,2016,10,24,5,979.6,1005.4,31.4,27.6,26.1,74.0,33.8,27,8.0,  ,95.0,4,3,0,0,0,0,9,0,0,3.0,6,6,663,6,3.0,40,0.0,   ,  , ,1,3,2323.6,25.799999999999955
42071,2018,6,84,14,963.9,989.3,31.2,24.8,21.8,57.0,26.1,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,1778.3999999999999,25.399999999999977
42071,2019,11,24,3,989.3,1016.0,25.0,20.2,17.3,62.0,19.7,99,4.0,  ,94.0,4,2,3,2,0,0,9,9,0,4.0,6,6,662,6,2.0,35,0.0,   ,  , ,1,3,1550.0,26.700000000000045
42071,1998,8,12,24,980.4,1006.8,25.0,23.6,23.2,90.0,28.4,9,4.0,1,96.0,9,4,3,3,0,0,9,9,0,7.0,5,9,591,9,1.0,35,0.0,20,  , ,1,2,2250.0,26.399999999999977
42071,2012,7,0,23,969.1,994.8,29.6,27.8,27.0,87.0,35.7,99,4.0,  ,95.0,9,2,3,3,0,0,9,9,0,3.0,5,6,562,6,2.0,35,0.0,   ,  , ,1,2,2575.2000000000003,25.699999999999932
42071,2010,12,12,24,988.1,1016.3,8.4,8.0,7.6,94.0,10.4,0,0.0,  ,94.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,789.6,28.199999999999932
42071,1986,2,60,4,987.3,1015.0,13.2,11.4,9.7,79.0,12.0,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,1042.8,27.700000000000045
42071,2018,7,12,3,971.2,997.5,24.0,24.0,24.0,100.0,29.8,18,10.0,  ,95.0,9,5,2,3, , ,9,9, ,8.0,5,6,565,6,5.0,30,17.6,   ,  , ,1,2,2400.0,26.299999999999955
42071,1984,8,84,24,975.7,1001.8,26.4,25.8,25.5,95.0,32.6,0,0.0,  ,96.0,3,3,2,3,0,0,9,9,0,6.0,6,9,691,9,1.0,40,0.0,   ,  , ,1,2,2508.0,26.09999999999991
42071,1995,11,24,19,988.9,1015.6,23.4,17.0,12.2,49.0,14.2,27,8.0,  ,95.0,0,0,0,0,2,3,0,0,9,3.0,9,0,903,0,3.0,70,0.0,   ,  , ,1,3,1146.6,26.700000000000045
42071,1975,6,12,5,975.2,1001.1,29.8,23.2,19.8,55.0,23.1,27,16.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,31,  , ,0,2,1639.0,25.899999999999977
42071,2020,10,24,12,980.3,1006.0,32.2,22.4,16.8,40.0,19.1,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1288.0,25.700000000000045
42071,1983,8,0,1,972.3,997.8,32.2,30.0,29.3,84.0,40.7,0,0.0,  ,96.0,3,4,7,3,0,0,9,9,0,7.0,5,6,563,6,3.0,30,0.0,   ,  , ,1,2,2704.8,25.5
42071,1990,4,84,26,975.0,1001.5,22.6,18.2,15.3,63.0,17.4,0,0.0,  ,96.0,0,0,0,0,1,2,0,0,9,2.0,9,0,902,0,2.0,70,0.0,   ,  , ,1,1,1423.8000000000002,26.5
42071,1990,10,48,20,984.3,1010.6,27.5,17.6,9.8,33.0,12.1,32,6.0,5,97.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,20,  , ,0,3,907.5,26.300000000000068
42071,1992,10,12,3,984.0,1010.7,22.8,21.4,20.7,88.0,24.4,9,8.0,0,95.0,4,2,3,4,0,0,9,9,0,6.0,6,6,662,6,2.0,35,0.0,10,  , ,1,3,2006.4,26.700000000000045
42071,2008,5,60,19,975.9,1001.6,32.0,25.0,21.7,44.0,26.0,11,12.0,  ,96.0,3,5,2,1, , ,2,9, ,7.0,5,9,592,9,2.0,40,0.0,   ,  , ,1,1,1408.0,25.700000000000045
42071,2003,2,60,3,991.4,1019.1,14.4,12.6,11.0,80.0,13.1,25,6.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,1152.0,27.700000000000045
42071,2005,12,0,7,987.6,1016.3,3.8,3.0,1.8,87.0,6.9,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,330.59999999999997,28.699999999999932
42071,1991,3,48,13,983.1,1010.1,19.8,16.8,14.3,71.0,16.3,18,4.0,7,96.0,4,3,3,2,0,0,9,9,0,5.0,5,8,583,8,3.0,30,6.5,15,  , ,1,1,1405.8,27.0
42071,1988,4,60,16,977.6,1003.6,28.8,22.0,18.2,53.0,20.9,5,4.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,1526.4,26.0
42071,2004,8,72,29,973.6,999.3,30.4,26.8,25.3,74.0,32.2,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,2249.6,25.699999999999932
42071,2004,10,24,27,991.0,1017.7,24.8,20.8,18.5,68.0,21.3,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1686.4,26.700000000000045
42071,1994,6,12,14,976.1,1001.9,29.4,21.4,16.7,46.0,19.0,2,6.0,3,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,30,  , ,0,2,1352.3999999999999,25.799999999999955
42071,1980,7,12,20,971.7,997.7,27.2,24.6,23.4,80.0,28.8,18,4.0,5,96.0,3,2,3,2,0,0,9,9,0,4.0,5,6,561,6,1.0,25,11.0,10,  , ,1,2,2176.0,26.0
42071,1981,5,72,30,970.9,996.3,33.6,24.2,19.4,43.0,22.5,14,10.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,1444.8,25.399999999999977
42071,1982,2,36,8,986.8,1014.0,18.3,11.8,4.4,39.0,8.4,34,18.0,  ,97.0,0,0,3,1,2,2,0,9,9,3.0,9,3,931,3,1.0,60,0.0,   ,  , ,1,0,713.7,27.200000000000045
42071,1987,7,48,10,969.9,995.0,38.0,27.0,22.1,40.0,26.6,11,4.0,3,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,38,  , ,0,2,1520.0,25.100000000000023
42071,1981,7,84,15,970.9,997.0,25.4,24.8,24.5,95.0,30.7,9,6.0,  ,96.0,3,7,2,1, , ,2,9, ,8.0,4,7,473,7,3.0,15,0.0,   ,  , ,1,2,2413.0,26.100000000000023
42071,1977,11,0,14,987.9,1016.0,10.0,9.2,8.4,90.0,11.0,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,900.0,28.100000000000023
42071,1986,9,24,30,983.5,1009.8,27.2,22.0,19.2,61.0,22.2,0,0.0,  ,96.0,1,1,0,0,0,0,9,0,0,1.0,6,8,681,8,1.0,40,0.0,   ,  , ,1,2,1659.2,26.299999999999955
42071,1982,7,24,8,973.8,999.0,37.8,23.8,15.9,27.0,18.1,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,1020.5999999999999,25.200000000000045
42071,2015,4,48,24,977.0,1002.3,37.2,21.2,9.8,19.0,14.5,7,14.0,  ,96.0,4,2,0,0,0,0,9,0,0,2.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,1,706.8000000000001,25.299999999999955
